order_id,first_name,last_name,email,age,city,product,category,quantity,unit_price,total_amount,payment_method,status,order_date
ORD0611,Lina,Cherif,lina.cherif874@email.com,60,Blida,Smartphone,Storage,5.0,97344.99,486724.95,CIB,returned,2025-01-13
ORD0298,Karim,Cherif,karim.cherif802@email.com,45,Tiaret,USB Cable,Peripherals,3.0,56094.48,-168283.44,BaridiMob,completed,2025-01-11
ORD0415,Youssef,Belkacem,youssef.belkacem703@email.com,34,Constantine,Laptop,Storage,6.0,6164.0,36984.0,Cash,completed,2025-03-26
ORD0151,Sara,Mansouri,sara.mansouri493@email.com,28,Tiaret,Mouse,Networking,2.0,106854.45,213708.9,Credit Card,completed,2025-05-03
ORD0820,Djamila,Saidi,djamila.saidi299@email.com,53,Blida,Laptop,Networking,10.0,98822.68,988226.8,CIB,completed,2025-04-17
ORD0641,Fatima,Mansouri,fatima.mansouri490@email.com,50,Sidi Bel Abbes,Power Bank,Networking,4.0,113099.44,452397.76,CIB,shipped,2025-06-09
ORD0926,Djamila,Khelifi,djamila.khelifi80@email.com,23,Setif,Smartphone,Networking,2.0,102754.9,205509.8,Dahabia,completed,2025-06-21
ORD0551,Samira,Bouzid,samira.bouzid166@email.com,55,Biskra,Keyboard,Networking,10.0,86056.25,860562.5,Credit Card,pending,2025-08-24
ORD0823,Ahmed,Mansouri,ahmed.mansouri229@email.com,31,Sidi Bel Abbes,Monitor,Storage,10.0,32364.21,323642.1,Dahabia,shipped,2025-12-13
ORD0489,Mohamed,Meziane,mohamed.meziane864@email.com,30,Mostaganem,Tablet,Electronics,5.0,116460.11,582300.55,Cash,returned,2025-08-06
ORD0711,Sara,Zidane,sara.zidane758@email.com,41,Biskra,Power Bank,Electronics,4.0,38320.94,153283.76,Dahabia,shipped,2025-11-23
ORD0148,Amina,Bouzid,amina.bouzid852@email.com,64,Sidi Bel Abbes,Power Bank,Networking,3.0,108316.86,324950.58,Cash,cancelled,2025-06-22
ORD0147,Karim,Ferhat,karim.ferhat553@email.com,27,Tiaret,USB Cable,Networking,1.0,99458.42,99458.42,Credit Card,pending,2025-10-13
ORD0752,Ahmed,Meziane,ahmed.meziane646@email.com,36,Tiaret,USB Cable,Storage,7.0,127368.13,891576.91,Credit Card,returned,2025-12-18
ORD0971,Sara,Bouzid,sara.bouzid255@email.com,24,Mostaganem,Smartphone,Peripherals,3.0,140820.46,422461.38,Credit Card,completed,2025-01-26
ORD0771,Omar,Cherif,omar.cherif554@email.com,19,Setif,Monitor,Electronics,9.0,82991.98,746927.82,Credit Card,shipped,2025-11-06
ORD0660,Amine,Ferhat,amine.ferhat937@email.com,55,,Monitor,Accessories,7.0,43774.74,306423.18,Dahabia,completed,2025-05-27
ORD0349,Bilal,Ferhat,bilal.ferhat846@email.com,44,Blida,Keyboard,Storage,10.0,97010.44,970104.4,CIB,cancelled,2025-04-27
ORD0464,Meriem,Bouzid,meriem.bouzid783@email.com,45,Chlef,Printer,Peripherals,7.0,33702.87,235920.09,Credit Card,pending,2025-01-17
ORD0326,Lina,Meziane,lina.meziane383@email.com,64,Sidi Bel Abbes,RAM 16GB,Storage,10.0,15604.31,156043.1,BaridiMob,shipped,2025-03-06
ORD0187,Lina,Ferhat,lina.ferhat413@email.com,22,Blida,Laptop,Storage,1.0,85757.11,85757.11,CIB,shipped,2025-09-10
ORD0124,Amine,Khelifi,amine.khelifi827@email.com,62,Batna,Router,Networking,10.0,92229.21,922292.1,Credit Card,completed,2025-10-22
ORD0889,Hana,Meziane,hana.meziane387@email.com,24,Alger,Keyboard,Electronics,6.0,4935.16,29610.96,CIB,cancelled,2025-08-22
ORD0609,Amine,Benali,amine.benali528@email.com,42,Sidi Bel Abbes,Power Bank,Storage,8.0,65690.62,525524.96,Cash,returned,2025-04-01
ORD0144,Omar,Mebarki,,59,Setif,RAM 16GB,Storage,3.0,89458.66,268375.98,Cash,shipped,2025-09-13
ORD0306,Ahmed,Saidi,ahmed.saidi2@email.com,21,Mostaganem,RAM 16GB,Storage,5.0,16040.38,80201.9,Credit Card,pending,2025-07-16
ORD0198,Hana,Ferhat,hana.ferhat296@email.com,54,Sidi Bel Abbes,Monitor,Storage,6.0,72230.61,433383.66,Credit Card,shipped,2025-05-04
ORD0610,Meriem,Meziane,meriem.meziane581@email.com,23,Bejaia,Smartwatch,Peripherals,6.0,102434.44,614606.64,Dahabia,completed,2025-11-21
ORD0280,Lina,Boudiaf,lina.boudiaf974@email.com,62,Tlemcen,Mouse,Networking,1.0,130401.71,130401.71,Cash,cancelled,2025-11-22
ORD0294,Sara,Ferhat,,52,Bejaia,Keyboard,Networking,7.0,63824.5,446771.5,Dahabia,completed,2025-11-18
ORD0401,Ahmed,Cherif,ahmed.cherif110@email.com,61,Oran,Headphones,Accessories,1.0,100703.0,100703.0,CIB,shipped,2025-03-10
ORD0123,Karim,Khelifi,karim.khelifi159@email.com,35,Biskra,Webcam,Accessories,2.0,52842.04,105684.08,Credit Card,shipped,2025-02-25
ORD0184,Rachid,Zidane,,50,Batna,Monitor,Accessories,6.0,140095.85,840575.1,BaridiMob,pending,2025-03-16
ORD0203,Khaled,Ferhat,khaled.ferhat988@email.com,65,Setif,Mouse,Peripherals,1.0,136236.58,136236.58,Cash,returned,2025-04-18
ORD0439,Karim,Taleb,karim.taleb614@email.com,48,Djelfa,RAM 16GB,Electronics,5.0,142114.45,710572.25,CIB,cancelled,2025-10-16
ORD0247,Lina,Ferhat,lina.ferhat277@email.com,24,Alger,Tablet,Electronics,3.0,64931.44,194794.32,Credit Card,returned,2025-09-14
ORD0416,Yasmine,Meziane,yasmine.meziane589@email.com,42,Tiaret,Monitor,Peripherals,7.0,58510.87,409576.09,Dahabia,cancelled,2025-06-01
ORD0808,Yasmine,Mebarki,yasmine.mebarki465@email.com,51,Oran,Headphones,Electronics,6.0,65165.95,390995.7,Dahabia,shipped,2025-02-22
ORD0797,Ahmed,Benali,ahmed.benali956@email.com,55,Chlef,Webcam,Peripherals,,38007.9,380079.0,Dahabia,shipped,2025-11-07
ORD0960,Karim,Taleb,karim.taleb576@email.com,31,Mostaganem,Headphones,Storage,10.0,41088.38,410883.8,CIB,completed,2025-03-19
ORD0800,Bilal,Hamidi,bilal.hamidi252@email.com,26,Biskra,Mouse,Peripherals,4.0,69240.0,276960.0,Credit Card,shipped,2025-01-23
ORD0924,Amina,Taleb,amina.taleb468@email.com,59,Alger,Keyboard,Storage,3.0,80617.7,241853.1,Cash,shipped,2025-11-23
ORD0130,Sara,Benali,sara.benali210@email.com,45,Setif,Monitor,Accessories,5.0,43772.35,218861.75,Cash,completed,2025-08-24
ORD0638,Sara,Hamidi,sara.hamidi437@email.com,65,Mostaganem,Keyboard,Networking,9.0,86496.79,778471.11,CIB,completed,2025-10-11
ORD0403,Yasmine,Zidane,yasmine.zidane230@email.com,44,Sidi Bel Abbes,RAM 16GB,Networking,7.0,36020.52,252143.64,BaridiMob,completed,2025-07-13
ORD0937,Karim,Mebarki,karim.mebarki231@email.com,28,Constantine,Smartphone,Peripherals,3.0,77295.83,231887.49,Cash,cancelled,2025-08-13
ORD0802,Youssef,Cherif,youssef.cherif32@email.com,29,Chlef,Router,Storage,2.0,53272.71,106545.42,Dahabia,returned,2025-06-13
ORD0736,Amine,Bouzid,amine.bouzid217@email.com,23,Tiaret,Laptop,Peripherals,6.0,119822.97,718937.82,Cash,returned,2025-10-13
ORD0950,Rachid,Benali,rachid.benali281@email.com,44,Annaba,Smartwatch,Accessories,7.0,3140.37,21982.59,CIB,completed,2025-01-13
ORD0220,Ali,Khelifi,ali.khelifi960@email.com,31,Chlef,USB Cable,Electronics,1.0,121516.99,121516.99,Dahabia,returned,2025-01-08
ORD0642,Samira,Hamidi,samira.hamidi56@email.com,52,Alger,Mouse,Peripherals,8.0,73190.92,585527.36,Credit Card,completed,2025-08-23
ORD0952,Hana,Meziane,hana.meziane276@email.com,21,Blida,Keyboard,Peripherals,7.0,37421.81,261952.67,Cash,pending,2025-01-01
ORD0784,Bilal,Ferhat,bilal.ferhat461@email.com,32,Biskra,Webcam,Accessories,6.0,13852.59,83115.54,Credit Card,returned,2025-07-13
ORD0888,Amina,Ferhat,amina.ferhat778@email.com,23,Annaba,Keyboard,Storage,8.0,94212.19,753697.52,Credit Card,completed,2025-11-06
ORD0957,Khaled,Cherif,,46,Constantine,Laptop,Accessories,4.0,63022.78,252091.12,BaridiMob,returned,2025-06-12
ORD0625,Omar,Mansouri,omar.mansouri865@email.com,36,Chlef,Webcam,Storage,3.0,24384.06,73152.18,Cash,completed,2025-11-12
ORD0873,Sara,Mansouri,sara.mansouri145@email.com,45,Annaba,Tablet,Electronics,3.0,89098.28,267294.84,CIB,pending,2025-09-03
ORD0923,Yasmine,Khelifi,yasmine.khelifi606@email.com,59,Blida,Keyboard,Accessories,10.0,63591.24,635912.4,Credit Card,shipped,2025-05-13
ORD0387,Ahmed,Mansouri,ahmed.mansouri957@email.com,39,Constantine,Printer,Storage,8.0,130477.64,1043821.12,Cash,cancelled,2025-06-08
ORD0095,Fatima,Ferhat,fatima.ferhat649@email.com,21,Sidi Bel Abbes,Router,Electronics,8.0,25371.54,202972.32,BaridiMob,completed,2025-01-11
ORD0510,Bilal,Boudiaf,bilal.boudiaf983@email.com,37,Batna,Laptop,Electronics,5.0,89566.54,447832.7,Credit Card,pending,2025-05-01
ORD0268,Omar,Saidi,omar.saidi121@email.com,56,Annaba,Keyboard,Electronics,3.0,56309.26,168927.78,CIB,returned,2025-07-14
ORD0853,Amina,Belkacem,amina.belkacem583@email.com,36,Alger,Headphones,Electronics,4.0,132888.5,531554.0,CIB,shipped,2025-11-18
ORD0442,Ahmed,Khelifi,ahmed.khelifi536@email.com,57,Tiaret,Smartwatch,Networking,7.0,124063.87,868447.09,Credit Card,completed,2025-03-16
ORD0497,Ali,Mebarki,ali.mebarki41@email.com,52,Tlemcen,USB Cable,Storage,9.0,44559.83,401038.47,Dahabia,pending,2025-10-06
ORD0113,Djamila,Benali,djamila.benali284@email.com,19,Tiaret,Tablet,Accessories,9.0,37972.8,341755.2,CIB,completed,2025-11-28
ORD0692,Lina,Ferhat,lina.ferhat760@email.com,21,Djelfa,Laptop,Peripherals,7.0,15053.83,105376.81,BaridiMob,shipped,2025-07-12
ORD0233,Nour,Boudiaf,nour.boudiaf564@email.com,64,Biskra,RAM 16GB,Peripherals,5.0,114622.41,573112.05,Dahabia,cancelled,2025-08-06
ORD0905,Nour,Boudiaf,nour.boudiaf697@email.com,50,Tlemcen,Tablet,Networking,5.0,22307.67,111538.35,Cash,returned,2025-06-10
ORD0608,Bilal,Benali,bilal.benali919@email.com,43,Tlemcen,Tablet,Electronics,1.0,99858.57,99858.57,BaridiMob,pending,2025-12-11
ORD0672,Omar,Meziane,omar.meziane436@email.com,24,Sidi Bel Abbes,Power Bank,Electronics,2.0,3311.56,6623.12,Dahabia,cancelled,2025-01-07
ORD0374,Yasmine,Hamidi,yasmine.hamidi486@email.com,56,Sidi Bel Abbes,Tablet,Accessories,1.0,45516.91,45516.91,Cash,returned,2025-05-20
ORD0204,Sara,Mebarki,sara.mebarki944@email.com,36,Constantine,Headphones,Accessories,1.0,149577.18,149577.18,Dahabia,cancelled,2025-03-24
ORD0878,Youssef,Saidi,,64,Sidi Bel Abbes,Webcam,Accessories,3.0,137461.72,412385.16,Cash,completed,2025-09-24
ORD0234,Lina,Bouzid,lina.bouzid144@email.com,22,Sidi Bel Abbes,Printer,Storage,3.0,137576.46,412729.38,Credit Card,completed,2025-09-02
ORD0817,Khaled,Meziane,khaled.meziane106@email.com,50,Oran,SSD,Electronics,10.0,118517.76,1185177.6,CIB,returned,2025-03-21
ORD0677,Ahmed,Belkacem,ahmed.belkacem102@email.com,24,Chlef,Monitor,Networking,8.0,55286.22,442289.76,Credit Card,pending,2025-08-22
ORD0318,Rachid,Bouzid,rachid.bouzid430@email.com,63,Annaba,RAM 16GB,Networking,4.0,94797.78,379191.12,Credit Card,completed,2025-07-26
ORD0649,Hana,Bouzid,hana.bouzid997@email.com,46,Constantine,Router,Accessories,,36066.85,108200.55,Cash,shipped,2025-10-05
ORD0411,Ahmed,Meziane,,42,Blida,Webcam,Accessories,10.0,137831.79,1378317.9,CIB,completed,2025-11-11
ORD0935,Omar,Boudiaf,omar.boudiaf510@email.com,63,Bejaia,RAM 16GB,Networking,2.0,61117.98,122235.96,Credit Card,pending,2025-12-01
ORD0710,Nour,Hamidi,nour.hamidi901@email.com,56,Mostaganem,Smartwatch,Accessories,6.0,71545.66,429273.96,BaridiMob,shipped,2025-01-21
ORD0359,Ali,Mansouri,ali.mansouri729@email.com,60,Chlef,RAM 16GB,Peripherals,4.0,22914.43,91657.72,CIB,completed,2025-10-13
ORD0259,Ali,Khelifi,ali.khelifi523@email.com,47,Sidi Bel Abbes,Printer,Networking,10.0,103305.83,1033058.3,CIB,cancelled,2025-06-13
ORD0745,Amina,Ferhat,amina.ferhat187@email.com,47,Tiaret,Headphones,Electronics,2.0,62729.61,125459.22,BaridiMob,shipped,2025-10-24
ORD0628,Mohamed,Khelifi,mohamed.khelifi798@email.com,22,Alger,Mouse,Accessories,2.0,35949.2,71898.4,Dahabia,pending,2025-07-08
ORD0633,Bilal,Hamidi,bilal.hamidi15@email.com,54,Sidi Bel Abbes,Headphones,Accessories,4.0,49430.74,197722.96,Credit Card,pending,2025-10-05
ORD0283,Ahmed,Meziane,ahmed.meziane952@email.com,59,Tiaret,Tablet,Storage,8.0,601.05,4808.4,Dahabia,pending,2025-12-05
ORD0377,Khaled,Belkacem,khaled.belkacem956@email.com,49,Tlemcen,Mouse,Accessories,1.0,2406.04,2406.04,Cash,completed,2025-10-22
ORD0385,Karim,Ferhat,karim.ferhat762@email.com,62,Djelfa,USB Cable,Networking,4.0,146695.39,-586781.56,BaridiMob,returned,2025-09-23
ORD0225,Samira,Bouzid,samira.bouzid308@email.com,47,Batna,Tablet,Networking,8.0,36524.74,292197.92,CIB,shipped,2025-12-05
ORD0995,Rachid,Cherif,rachid.cherif200@email.com,50,Blida,Power Bank,Storage,6.0,146090.69,876544.14,Cash,shipped,2025-07-24
ORD0848,Rachid,Bouzid,rachid.bouzid114@email.com,31,Constantine,Printer,Storage,8.0,111599.84,892798.72,Dahabia,pending,2025-03-28
ORD0473,Amine,Larbi,amine.larbi666@email.com,23,Biskra,Printer,Accessories,5.0,53588.8,267944.0,Credit Card,cancelled,2025-12-15
ORD0348,Ali,Mebarki,ali.mebarki382@email.com,37,Oran,Mouse,Peripherals,5.0,42411.82,212059.1,Dahabia,completed,2025-04-05
ORD0506,Karim,Mansouri,karim.mansouri255@email.com,40,Djelfa,RAM 16GB,Accessories,9.0,112504.56,1012541.04,Dahabia,completed,2025-11-19
ORD0640,Lina,Bouzid,lina.bouzid664@email.com,52,,USB Cable,Electronics,9.0,106545.9,958913.1,CIB,pending,2025-06-08
ORD0494,Ahmed,Benali,ahmed.benali596@email.com,23,Mostaganem,USB Cable,Storage,10.0,23671.3,236713.0,Cash,pending,2025-03-16
ORD0798,Karim,Hamidi,karim.hamidi47@email.com,26,Constantine,USB Cable,Networking,10.0,10955.32,109553.2,Cash,cancelled,2025-12-04
ORD0968,Meriem,Bouzid,meriem.bouzid471@email.com,28,Constantine,Router,Accessories,4.0,85663.87,342655.48,CIB,shipped,2025-01-10
ORD0942,Ahmed,Bouzid,ahmed.bouzid788@email.com,52,Biskra,Keyboard,Accessories,8.0,59606.14,476849.12,BaridiMob,shipped,2025-07-06
ORD0620,Sara,Bouzid,sara.bouzid103@email.com,18,Mostaganem,Router,Networking,7.0,116760.41,817322.87,Cash,cancelled,2025-02-01
ORD0891,Ali,Mebarki,ali.mebarki498@email.com,33,Tlemcen,Power Bank,Peripherals,10.0,64703.32,647033.2,BaridiMob,shipped,2025-06-27
ORD0836,Amina,Boudiaf,amina.boudiaf240@email.com,59,Setif,RAM 16GB,Electronics,6.0,135270.64,811623.84,BaridiMob,returned,2025-09-18
ORD0646,Nour,Zidane,nour.zidane971@email.com,62,Bejaia,RAM 16GB,Peripherals,7.0,87016.34,609114.38,BaridiMob,cancelled,2025-10-22
ORD0882,Ahmed,Belkacem,ahmed.belkacem682@email.com,55,Biskra,Tablet,Peripherals,10.0,68592.88,685928.8,CIB,shipped,2025-04-20
ORD0557,Sara,Saidi,sara.saidi359@email.com,37,Bejaia,Power Bank,Accessories,1.0,96272.44,96272.44,BaridiMob,shipped,2025-02-10
ORD1000,Meriem,Meziane,meriem.meziane825@email.com,38,Oran,Tablet,Peripherals,9.0,130196.28,1171766.52,Cash,cancelled,2025-02-15
ORD0578,Yasmine,Belkacem,yasmine.belkacem242@email.com,38,Constantine,RAM 16GB,Electronics,10.0,125593.85,1255938.5,Cash,returned,2025-10-15
ORD0796,Yasmine,Taleb,yasmine.taleb985@email.com,28,Chlef,Printer,Storage,1.0,649.66,649.66,Dahabia,returned,2025-05-21
ORD0086,Fatima,Boudiaf,fatima.boudiaf970@email.com,44,,RAM 16GB,Accessories,8.0,139931.63,1119453.04,BaridiMob,returned,2025-12-09
ORD0243,Yasmine,Saidi,yasmine.saidi394@email.com,32,Mostaganem,USB Cable,Accessories,2.0,75368.53,150737.06,BaridiMob,completed,2025-02-14
ORD0699,Lina,Ferhat,lina.ferhat79@email.com,44,,Router,Peripherals,9.0,120716.94,1086452.46,Dahabia,returned,2025-06-07
ORD0910,Hana,Boudiaf,hana.boudiaf671@email.com,65,Constantine,SSD,Accessories,8.0,104545.35,836362.8,BaridiMob,pending,2025-04-07
ORD0160,Fatima,Ferhat,fatima.ferhat596@email.com,61,Sidi Bel Abbes,Power Bank,Peripherals,,7128.19,21384.57,null,shipped,2025-11-06
ORD0525,Omar,Belkacem,omar.belkacem716@email.com,21,,Laptop,Storage,10.0,135953.02,1359530.2,Credit Card,completed,2025-05-06
ORD0036,Amina,Belkacem,amina.belkacem947@email.com,48,Blida,Power Bank,Storage,4.0,40387.45,161549.8,Cash,cancelled,2025-01-28
ORD0541,Rachid,Belkacem,rachid.belkacem41@email.com,36,Bejaia,Headphones,Networking,1.0,28882.63,28882.63,Dahabia,cancelled,2025-05-25
ORD0171,Bilal,Khelifi,bilal.khelifi627@email.com,46,Setif,USB Cable,Storage,4.0,18834.29,75337.16,Cash,cancelled,2025-03-23
ORD0655,Khaled,Benali,khaled.benali86@email.com,56,Bejaia,Router,Storage,2.0,146388.01,292776.02,Dahabia,pending,2025-08-11
ORD0927,Lina,Mebarki,lina.mebarki342@email.com,24,Mostaganem,Keyboard,Accessories,4.0,41410.19,165640.76,Cash,cancelled,2025-04-13
ORD0893,Rachid,Belkacem,rachid.belkacem856@email.com,33,Chlef,Smartwatch,Accessories,1.0,90485.42,90485.42,Credit Card,shipped,2025-12-25
ORD0883,Amina,Benali,amina.benali120@email.com,28,Mostaganem,Smartphone,Storage,7.0,106057.43,742402.01,Cash,returned,2025-04-14
ORD0984,Samira,Khelifi,samira.khelifi216@email.com,62,Tiaret,Monitor,Electronics,3.0,18026.75,54080.25,CIB,cancelled,2025-12-01
ORD0734,Fatima,Taleb,fatima.taleb383@email.com,48,Djelfa,Smartwatch,Electronics,6.0,23489.43,140936.58,Cash,cancelled,2025-12-22
ORD0096,Hana,Saidi,hana.saidi384@email.com,-5,Batna,Tablet,Accessories,9.0,62101.74,558915.66,CIB,pending,2025-03-03
ORD0564,Fatima,Saidi,fatima.saidi804@email.com,30,Oran,Power Bank,Accessories,2.0,66844.23,133688.46,Cash,cancelled,2025-09-05
ORD0241,Amine,Boudiaf,amine.boudiaf278@email.com,38,Oran,Smartwatch,Electronics,5.0,134947.09,674735.45,Credit Card,completed,2025-03-28
ORD0743,Amine,Benali,amine.benali565@email.com,60,Alger,Smartwatch,Electronics,9.0,16591.01,149319.09,Dahabia,cancelled,2025-02-15
ORD0575,Meriem,Boudiaf,meriem.boudiaf867@email.com,63,,Keyboard,Peripherals,10.0,86414.4,864144.0,Credit Card,completed,2025-07-27
ORD0691,Ali,Boudiaf,ali.boudiaf606@email.com,41,Batna,SSD,Peripherals,5.0,48412.18,242060.9,Cash,returned,2025-01-05
ORD0461,Amine,Hamidi,amine.hamidi188@email.com,32,,RAM 16GB,Accessories,8.0,110698.28,885586.24,CIB,pending,2025-05-07
ORD0554,Sara,Meziane,sara.meziane586@email.com,38,Sidi Bel Abbes,RAM 16GB,Networking,2.0,72807.62,145615.24,Credit Card,shipped,2025-07-20
ORD0858,Amina,Bouzid,amina.bouzid859@email.com,60,Oran,SSD,Electronics,3.0,44474.63,133423.89,Credit Card,cancelled,2025-03-03
ORD0914,Youssef,Ferhat,youssef.ferhat475@email.com,25,Tiaret,Router,Storage,5.0,95033.86,475169.3,Dahabia,shipped,2025-01-04
ORD0207,Hana,Larbi,hana.larbi691@email.com,23,Mostaganem,Monitor,Accessories,10.0,128493.9,1284939.0,Dahabia,cancelled,2025-09-11
ORD0393,Fatima,Benali,fatima.benali919@email.com,43,Constantine,Webcam,Accessories,7.0,16490.75,115435.25,Credit Card,pending,2025-04-04
ORD0795,Hana,Larbi,hana.larbi417@email.com,33,Tlemcen,Smartphone,Networking,4.0,117540.8,470163.2,CIB,shipped,2025-09-06
ORD0398,Bilal,Ferhat,bilal.ferhat137@email.com,53,Constantine,Headphones,Networking,9.0,45187.51,-406687.59,Credit Card,shipped,2025-12-24
ORD0767,Rachid,Ferhat,rachid.ferhat169@email.com,63,Batna,Laptop,Storage,1.0,99196.34,99196.34,CIB,returned,2025-01-21
ORD0884,Samira,Hamidi,samira.hamidi709@email.com,54,Setif,Printer,Networking,7.0,88118.93,616832.51,Dahabia,completed,2025-02-21
ORD0218,Yasmine,Bouzid,yasmine.bouzid670@email.com,32,Tiaret,Mouse,Electronics,3.0,148930.59,446791.77,UNKNOWN,returned,2025-03-24
ORD0005,Yasmine,Hamidi,yasmine.hamidi850@email.com,36,Biskra,SSD,Peripherals,10.0,29247.14,292471.4,Cash,completed,2025-11-08
ORD0769,Karim,Larbi,karim.larbi943@email.com,46,Constantine,USB Cable,Storage,8.0,96759.96,774079.68,Credit Card,returned,2025-10-21
ORD0643,Yasmine,Mebarki,yasmine.mebarki300@email.com,29,Tlemcen,SSD,Peripherals,2.0,28658.86,57317.72,Dahabia,completed,2025-02-13
ORD0934,Amina,Larbi,amina.larbi59@email.com,64,Alger,USB Cable,Peripherals,9.0,139473.56,1255262.04,Cash,cancelled,2025-11-17
ORD0613,Ahmed,Belkacem,ahmed.belkacem608@email.com,46,Annaba,Webcam,Storage,2.0,119014.51,238029.02,BaridiMob,cancelled,2025-09-27
ORD0739,Lina,Mansouri,lina.mansouri99@email.com,56,Tiaret,Mouse,Networking,4.0,73698.64,294794.56,Dahabia,cancelled,2025-05-19
ORD0547,Bilal,Hamidi,bilal.hamidi642@email.com,49,Constantine,Smartphone,Accessories,4.0,1028.17,4112.68,BaridiMob,completed,2025-08-16
ORD0726,Sara,Benali,sara.benali260@email.com,55,Bejaia,SSD,Storage,5.0,146639.82,733199.1,BaridiMob,pending,2025-09-02
ORD0954,Fatima,Meziane,fatima.meziane686@email.com,41,Oran,RAM 16GB,Networking,3.0,50016.15,150048.45,BaridiMob,returned,2025-09-20
ORD0684,Rachid,Saidi,rachid.saidi488@email.com,34,Biskra,SSD,Storage,8.0,76956.47,615651.76,CIB,cancelled,2025-02-04
ORD0099,Ali,Boudiaf,ali.boudiaf866@email.com,36,Setif,Monitor,Storage,8.0,16444.66,131557.28,Dahabia,returned,2025-06-19
ORD0805,Djamila,Khelifi,djamila.khelifi8@email.com,53,Annaba,Router,Storage,2.0,130552.48,261104.96,Credit Card,returned,2025-08-06
ORD0728,Fatima,Saidi,,34,Constantine,Webcam,Peripherals,6.0,138972.44,833834.64,BaridiMob,shipped,2025-10-27
ORD0574,Rachid,Bouzid,rachid.bouzid717@email.com,40,Chlef,RAM 16GB,Peripherals,6.0,68265.82,409594.92,Cash,completed,2025-08-04
ORD0407,Amina,Larbi,amina.larbi867@email.com,56,Setif,Laptop,Peripherals,,106598.55,852788.4,CIB,completed,2025-03-11
ORD0503,Amine,Hamidi,amine.hamidi51@email.com,58,Blida,Monitor,Networking,2.0,2456.37,4912.74,CIB,cancelled,2025-02-15
ORD0048,Bilal,Larbi,bilal.larbi835@email.com,48,Sidi Bel Abbes,Smartwatch,Networking,7.0,124670.09,872690.63,Credit Card,cancelled,2025-03-24
ORD0033,Ali,Bouzid,ali.bouzid760@email.com,41,Tlemcen,Printer,Storage,9.0,1945.62,17510.58,Cash,pending,2025-09-02
ORD0780,Amina,Cherif,amina.cherif379@email.com,51,Chlef,Smartphone,Networking,7.0,16995.26,118966.82,BaridiMob,returned,2025-05-02
ORD0840,Rachid,Khelifi,rachid.khelifi233@email.com,47,Sidi Bel Abbes,USB Cable,Accessories,8.0,35441.62,283532.96,Credit Card,returned,2025-08-24
ORD0201,Amine,Khelifi,amine.khelifi249@email.com,63,Oran,RAM 16GB,Networking,4.0,95872.71,383490.84,Cash,completed,2025-07-11
ORD0135,Youssef,Cherif,youssef.cherif649@email.com,59,Alger,Printer,Networking,4.0,135935.45,543741.8,BaridiMob,shipped,2025-12-27
ORD0028,Mohamed,Khelifi,mohamed.khelifi272@email.com,54,Batna,Tablet,Peripherals,8.0,47768.49,382147.92,Cash,completed,2025-08-20
ORD0916,Fatima,Ferhat,fatima.ferhat608@email.com,63,Constantine,Headphones,Storage,7.0,45105.32,315737.24,CIB,completed,2025-06-03
ORD0231,Meriem,Ferhat,meriem.ferhat860@email.com,27,Blida,Smartwatch,Accessories,6.0,47281.84,283691.04,Cash,returned,2025-04-24
ORD0490,Ali,Zidane,ali.zidane391@email.com,30,Tiaret,Laptop,Electronics,4.0,58027.29,232109.16,Dahabia,pending,2025-12-02
ORD0773,Sara,Zidane,sara.zidane382@email.com,65,Setif,RAM 16GB,Networking,6.0,19010.05,114060.3,Cash,cancelled,2025-05-19
ORD0379,Fatima,Zidane,fatima.zidane179@email.com,24,Tiaret,Laptop,Peripherals,6.0,120338.62,722031.72,BaridiMob,cancelled,2025-12-04
ORD0289,Bilal,Zidane,bilal.zidane223@email.com,38,Alger,Smartwatch,Electronics,3.0,112990.62,338971.86,Credit Card,cancelled,2025-06-14
ORD0419,Ahmed,Boudiaf,,37,Bejaia,Monitor,Accessories,7.0,119617.18,837320.26,Credit Card,shipped,2025-11-05
ORD0675,Youssef,Bouzid,youssef.bouzid867@email.com,54,Sidi Bel Abbes,Keyboard,Networking,6.0,53154.39,318926.34,Credit Card,returned,2025-04-17
ORD0392,Lina,Belkacem,lina.belkacem464@email.com,62,Alger,Smartphone,Accessories,1.0,51532.89,51532.89,BaridiMob,returned,2025-09-12
ORD0593,Hana,Ferhat,hana.ferhat756@email.com,26,Djelfa,Laptop,Peripherals,8.0,12835.27,102682.16,Credit Card,completed,2025-05-09
ORD0499,Yasmine,Saidi,yasmine.saidi465@email.com,57,Oran,Power Bank,Networking,7.0,110181.83,771272.81,Cash,returned,2025-06-25
ORD0139,Sara,Saidi,sara.saidi852@email.com,65,Setif,Smartphone,Electronics,10.0,89314.93,893149.3,Dahabia,cancelled,2025-10-18
ORD0063,Meriem,Boudiaf,meriem.boudiaf447@email.com,33,Tiaret,USB Cable,Networking,5.0,48684.54,243422.7,CIB,completed,2025-05-15
ORD0472,Ali,Saidi,,30,Bejaia,Printer,Peripherals,6.0,3465.38,20792.28,Cash,shipped,2025-11-20
ORD0648,Lina,Hamidi,lina.hamidi789@email.com,52,Tiaret,Laptop,Accessories,6.0,43015.11,258090.66,CIB,returned,2025-03-23
ORD0129,Samira,Meziane,samira.meziane291@email.com,56,Biskra,RAM 16GB,Networking,8.0,79276.65,634213.2,BaridiMob,completed,2025-04-13
